234, 91
243, 115
104, 113
57, 274
254, 205
109, 263
108, 272
256, 188
174, 72
31, 166
104, 225
77, 279
223, 193
124, 112
13, 21
21, 78
2, 90
0, 128
23, 191
42, 130
85, 253
158, 237
68, 100
115, 136
150, 200
111, 82
92, 19
170, 85
200, 177
74, 234
134, 182
161, 53
101, 74
198, 167
78, 118
222, 222
147, 233
147, 187
245, 249
187, 47
111, 178
197, 139
150, 40
167, 0
142, 233
237, 138
206, 101
254, 26
264, 143
263, 31
165, 218
49, 264
100, 268
195, 101
16, 47
131, 47
221, 204
78, 81
158, 175
8, 113
203, 79
149, 222
111, 229
9, 114
231, 165
166, 255
90, 62
2, 144
189, 142
270, 235
11, 107
40, 93
255, 223
161, 212
251, 23
163, 164
111, 146
97, 157
227, 26
11, 185
85, 131
142, 266
277, 161
139, 244
236, 110
65, 204
262, 32
153, 272
191, 198
104, 203
204, 163
248, 75
176, 268
16, 248
171, 110
168, 116
231, 156
149, 151
229, 245
118, 191
165, 93
101, 131
164, 138
106, 208
45, 164
43, 16
29, 150
117, 274
175, 213
170, 195
225, 19
152, 85
175, 142
6, 149
273, 255
229, 208
20, 252
138, 76
53, 151
241, 109
95, 200
24, 206
31, 161
7, 16
88, 112
224, 196
135, 41
233, 245
195, 209
32, 221
218, 171
30, 78
119, 155
213, 134
103, 111
184, 19
246, 6
251, 85
276, 180
98, 23
103, 186
1, 217
21, 183
137, 116
81, 62
17, 101
196, 190
62, 195
95, 276
178, 183
24, 165
221, 39
35, 11
143, 169
142, 237
0, 108
136, 256
176, 8
50, 97
193, 212
212, 261
181, 32
183, 10
155, 111
35, 134
255, 279
7, 70
245, 127
205, 274
203, 137
189, 176
54, 136
178, 235
37, 13
40, 48
30, 103
22, 72
203, 17
41, 129
155, 220
142, 8
20, 11
180, 254
235, 195
277, 25
47, 227
8, 239
27, 161
39, 10
237, 123
50, 111
151, 228
12, 68
32, 41
26, 173
64, 209
146, 114
177, 246
110, 214
89, 234
20, 113
79, 20
166, 144
206, 254
72, 277
181, 223
259, 176
236, 251
182, 233
222, 150
213, 254
85, 102
24, 8
134, 267
255, 7
253, 153
46, 93
200, 20
143, 216
190, 145
68, 158
216, 50
139, 40
17, 183
197, 260
146, 276
44, 7
205, 268
216, 59
257, 9
40, 55
4, 178
241, 224
22, 101
131, 246
78, 74
160, 176
212, 102
107, 103
261, 26
64, 259
202, 41
170, 205
9, 257
249, 154
54, 57
48, 200
76, 263
2, 134
99, 68
218, 259
126, 127
103, 6
139, 48
72, 152
266, 50
38, 24
116, 40
263, 99
87, 9
31, 187
119, 182
221, 52
9, 64
184, 57
172, 108
118, 63
45, 106
74, 182
58, 270
190, 122
117, 123
207, 249
230, 36
131, 243
246, 252
199, 162
193, 117
37, 73
2, 219
132, 2
136, 181
25, 267
243, 257
215, 188
150, 52
186, 170
253, 22
165, 129
26, 158
75, 24
112, 147
184, 1
162, 229
119, 158
126, 237
182, 149
5, 203
274, 39
247, 278
80, 250
59, 159
249, 249
182, 222
115, 127
138, 74
164, 3
257, 29
174, 18
129, 242
143, 243
113, 124
19, 207
223, 118
132, 139
17, 20
219, 17
106, 149
265, 12
162, 91
69, 229
174, 184
217, 70
101, 62
250, 213
1, 52
57, 112
202, 187
159, 225
188, 129
228, 186
244, 175
96, 276
158, 12
155, 1
114, 132
123, 69
167, 97
137, 184
97, 170
63, 27
211, 9
169, 8
127, 222
147, 208
210, 31
62, 87
217, 61
191, 97
61, 30
173, 210
233, 137
274, 119
243, 105
170, 35
225, 147
204, 88
268, 37
74, 171
270, 147
73, 127
105, 106
198, 169
74, 236
34, 4
201, 126
21, 164
110, 124
41, 2
225, 138
46, 99
18, 211
272, 87
182, 102
277, 255
267, 119
130, 227
175, 236
214, 59
225, 126
205, 257
164, 160
144, 95
278, 145
78, 190
188, 251
35, 44
179, 270
221, 51
58, 59
104, 43
259, 115
249, 103
93, 155
58, 49
97, 31
165, 220
41, 253
229, 104
196, 70
122, 238
212, 95
127, 259
36, 250
70, 176
146, 170
233, 186
200, 77
209, 90
69, 203
19, 189
271, 58
48, 77
39, 170
154, 20
153, 277
52, 174
58, 240
31, 61
94, 5
195, 19
8, 242
10, 48
109, 224
128, 12
66, 272
40, 72
158, 178
171, 143
176, 262
268, 221
234, 229
188, 54
5, 85
57, 48
