57, 93
61, 85
92, 66
5, 96
48, 33
18, 47
85, 58
86, 53
69, 18
80, 72
26, 58
56, 36
3, 93
77, 62
46, 22
15, 90
26, 64
48, 94
75, 86
47, 36
1, 28
33, 73
32, 93
31, 41
92, 55
70, 72
33, 79
79, 92
45, 9
59, 37
77, 20
66, 46
45, 95
28, 6
89, 85
36, 25
10, 73
6, 28
99, 7
30, 97
98, 41
56, 67
96, 17
46, 21
75, 92
61, 93
72, 8
3, 77
8, 48
28, 60
14, 21
17, 33
30, 82
72, 40
18, 72
6, 9
57, 33
86, 27
58, 70
87, 88
87, 23
24, 83
26, 3
89, 5
84, 32
20, 52
38, 97
77, 53
18, 29
97, 63
3, 42
42, 31
63, 1
42, 1
55, 96
8, 77
42, 67
62, 22
21, 99
10, 44
7, 60
68, 7
40, 60
31, 81
33, 90
91, 56
39, 84
25, 76
68, 78
65, 16
27, 24
56, 7
18, 85
17, 52
57, 24
97, 42
85, 69
8, 64
39, 47
50, 83
61, 10
95, 19
8, 84
58, 45
89, 69
80, 8
41, 15
53, 68
65, 37
87, 6
67, 87
16, 20
88, 78
62, 41
37, 32
22, 91
82, 57
85, 44
38, 57
36, 62
30, 72
97, 26
56, 38
81, 48
74, 60
91, 26
50, 13
33, 4
33, 99
8, 14
7, 76
79, 1
78, 31
39, 32
16, 37
51, 78
77, 45
88, 99
47, 67
89, 50
25, 66
31, 24
75, 98
92, 62
87, 16
55, 46
8, 29
28, 43
10, 58
97, 44
48, 66
37, 36
55, 98
96, 51
96, 78
7, 73
32, 40
21, 39
17, 59
49, 61
19, 1
16, 2
5, 82
99, 77
63, 34
8, 86
20, 63
11, 42
93, 3
2, 92
15, 4
86, 39
99, 82
85, 14
74, 67
65, 65
21, 25
88, 73
79, 36
34, 1
58, 3
57, 21
26, 7
88, 99
53, 16
71, 56
4, 48
14, 63
48, 11
7, 53
51, 90
96, 27
99, 75
34, 76
88, 22
6, 70
56, 52
3, 39
96, 93
38, 71
12, 87
77, 79
99, 57
0, 83
81, 75
55, 65
81, 83
41, 37
99, 49
61, 51
58, 26
85, 56
46, 38
21, 26
95, 30
22, 0
48, 31
28, 26
41, 92
0, 75
72, 45
46, 63
76, 77
32, 96
58, 87
63, 50
1, 56
20, 30
24, 35
7, 81
54, 87
1, 19
3, 20
42, 77
96, 6
81, 77
48, 34
23, 83
48, 73
67, 15
40, 51
83, 15
43, 61
92, 46
46, 88
66, 17
76, 96
43, 49
40, 57
36, 34
11, 8
96, 60
98, 87
40, 14
73, 2
14, 88
66, 86
13, 8
78, 72
50, 92
88, 12
37, 55
37, 71
86, 9
25, 81
32, 52
97, 37
27, 53
22, 81
91, 34
5, 37
1, 28
89, 97
32, 19
90, 13
42, 25
43, 40
49, 74
71, 86
61, 45
69, 4
66, 92
51, 17
26, 47
58, 61
83, 77
33, 91
52, 69
88, 7
74, 37
48, 43
47, 89
15, 40
45, 57
13, 97
64, 36
64, 59
18, 50
16, 88
23, 64
9, 16
47, 46
84, 85
99, 83
66, 27
21, 45
62, 18
75, 75
97, 67
28, 88
6, 32
13, 28
10, 8
70, 84
9, 74
97, 54
8, 84
56, 23
25, 46
