138, 204
216, 7
158, 99
293, 279
213, 48
273, 177
64, 104
33, 71
138, 147
205, 50
194, 87
227, 285
165, 182
157, 83
66, 137
214, 156
209, 36
9, 299
7, 158
48, 215
42, 87
175, 259
178, 73
39, 91
279, 182
181, 156
167, 279
103, 234
279, 4
127, 198
290, 230
137, 11
57, 0
231, 1
109, 140
287, 229
48, 165
22, 251
17, 61
261, 219
141, 249
259, 103
63, 280
105, 147
86, 55
50, 2
74, 53
41, 16
149, 205
146, 64
34, 257
114, 269
122, 67
3, 121
9, 44
7, 220
279, 95
93, 246
65, 176
132, 7
190, 196
235, 281
283, 93
95, 52
292, 221
168, 10
85, 235
18, 252
79, 94
280, 269
259, 155
182, 298
7, 65
56, 114
264, 161
234, 21
189, 112
280, 224
112, 5
149, 81
298, 245
173, 196
150, 77
292, 85
290, 53
269, 247
151, 108
265, 41
186, 270
127, 138
127, 298
182, 236
147, 234
189, 127
81, 188
85, 295
266, 80
142, 85
11, 20
208, 96
215, 263
271, 81
123, 167
56, 180
217, 256
261, 3
273, 293
114, 202
219, 180
156, 221
95, 170
274, 82
242, 268
222, 102
96, 232
26, 74
134, 145
202, 9
50, 152
0, 185
65, 168
234, 79
29, 202
150, 265
152, 85
105, 287
214, 230
172, 193
131, 240
233, 133
240, 173
251, 190
30, 178
201, 259
205, 96
12, 100
196, 266
128, 44
173, 1
164, 150
168, 49
230, 203
219, 113
284, 234
145, 127
64, 118
31, 216
30, 151
123, 231
225, 61
95, 120
102, 118
245, 288
218, 289
11, 65
263, 238
295, 188
196, 280
136, 264
60, 95
62, 233
196, 215
40, 214
127, 126
150, 98
120, 173
229, 205
45, 201
176, 166
292, 151
178, 213
271, 188
232, 242
178, 213
279, 285
0, 59
74, 144
252, 35
275, 25
176, 95
259, 251
299, 138
81, 30
173, 10
247, 29
220, 229
144, 103
297, 216
210, 147
79, 114
61, 127
231, 291
79, 50
138, 269
275, 113
258, 209
209, 26
36, 276
100, 100
101, 144
115, 281
59, 66
55, 266
285, 32
82, 293
208, 171
214, 17
121, 20
156, 145
205, 241
298, 105
59, 157
32, 261
118, 284
14, 286
204, 259
259, 152
52, 124
227, 118
165, 122
17, 156
168, 96
226, 112
210, 39
202, 72
255, 38
30, 76
247, 7
83, 243
233, 172
204, 260
161, 222
182, 198
293, 114
144, 179
73, 142
73, 112
140, 190
142, 227
5, 181
247, 196
113, 218
66, 282
245, 271
38, 55
2, 223
254, 14
189, 173
32, 169
220, 28
145, 93
171, 159
122, 74
56, 35
246, 251
186, 15
25, 251
3, 226
21, 285
73, 188
199, 138
76, 13
186, 118
170, 215
111, 210
44, 59
218, 236
173, 194
155, 190
181, 8
278, 22
243, 165
202, 8
7, 144
153, 98
297, 114
221, 83
168, 178
95, 290
222, 274
186, 235
156, 225
289, 210
100, 36
130, 274
245, 186
196, 193
16, 168
144, 183
213, 63
52, 108
79, 288
136, 105
220, 247
10, 59
61, 110
136, 48
96, 274
105, 102
226, 208
165, 249
192, 171
216, 62
24, 295
85, 153
159, 235
257, 127
149, 231
285, 41
188, 124
136, 136
213, 223
231, 70
36, 12
75, 39
147, 299
158, 208
254, 81
134, 79
104, 216
215, 161
121, 131
240, 165
255, 149
201, 177
162, 178
234, 178
249, 211
103, 220
35, 17
214, 168
12, 282
286, 279
193, 192
67, 60
96, 233
229, 57
32, 30
87, 149
171, 138
9, 74
194, 151
29, 297
74, 34
84, 128
177, 32
276, 84
113, 24
45, 221
274, 13
126, 277
282, 233
99, 208
3, 232
270, 254
8, 14
39, 69
242, 295
171, 209
172, 100
254, 12
8, 30
213, 245
75, 37
181, 164
54, 172
126, 197
229, 150
94, 290
46, 88
99, 134
274, 275
110, 199
191, 39
113, 159
229, 162
86, 213
254, 46
20, 123
159, 33
39, 201
224, 276
288, 239
169, 293
151, 62
276, 139
266, 290
236, 88
210, 261
74, 139
271, 226
98, 271
231, 43
172, 36
108, 49
159, 110
36, 164
48, 284
153, 297
184, 171
220, 291
247, 61
105, 84
118, 255
13, 66
110, 133
181, 81
67, 113
93, 109
49, 151
188, 182
205, 175
165, 113
65, 186
20, 258
190, 40
183, 64
270, 52
266, 266
236, 158
193, 257
59, 218
221, 56
96, 241
112, 162
52, 270
50, 222
265, 149
276, 257
133, 142
2, 204
171, 191
34, 283
222, 35
239, 292
184, 142
134, 229
274, 210
37, 12
177, 216
12, 271
182, 213
73, 286
161, 60
77, 230
1, 221
203, 214
131, 254
4, 9
244, 227
273, 26
147, 137
276, 205
118, 56
84, 83
292, 8
257, 65
288, 140
150, 279
55, 210
200, 85
216, 134
100, 255
236, 179
12, 11
65, 8
43, 181
84, 9
129, 289
178, 87
3, 186
63, 130
13, 84
291, 79
124, 23
257, 33
139, 75
85, 218
39, 159
208, 119
269, 273
94, 244
103, 145
9, 33
134, 297
201, 214
283, 208
251, 126
32, 290
235, 153
288, 236
235, 223
110, 236
69, 136
83, 67
225, 172
114, 93
299, 12
66, 134
282, 275
121, 73
139, 220
114, 49
286, 59
266, 50
50, 183
131, 52
179, 31
72, 245
70, 55
60, 217
132, 110
113, 283
61, 136
59, 177
190, 184
49, 259
81, 276
241, 231
245, 247
166, 42
139, 292
22, 34
88, 123
110, 66
285, 141
297, 45
41, 3
291, 271
83, 121
293, 282
137, 285
56, 46
35, 115
112, 106
277, 96
177, 153
53, 22
155, 242
13, 292
280, 99
208, 63
48, 276
281, 201
14, 220
8, 107
33, 122
179, 225
137, 266
275, 0
53, 274
293, 32
164, 75
221, 64
71, 264
295, 273
190, 74
36, 32
193, 198
223, 273
232, 214
180, 56
145, 94
98, 171
155, 100
249, 278
256, 254
221, 150
282, 194
210, 189
128, 292
138, 65
80, 265
137, 298
35, 48
17, 219
8, 288
164, 79
83, 45
270, 111
290, 2
264, 229
197, 186
88, 217
102, 147
151, 17
238, 131
232, 126
218, 247
215, 165
230, 132
298, 7
62, 95
180, 176
195, 89
236, 212
289, 257
23, 164
125, 245
188, 54
25, 155
140, 189
44, 101
87, 36
284, 131
119, 150
260, 196
64, 291
185, 181
223, 156
281, 184
142, 190
257, 222
179, 105
198, 168
118, 231
46, 105
219, 3
87, 137
125, 293
147, 48
89, 167
30, 103
240, 189
167, 181
198, 261
233, 13
124, 125
217, 202
269, 270
198, 159
108, 189
271, 280
16, 164
161, 219
55, 16
10, 232
81, 136
109, 73
237, 240
55, 182
121, 9
241, 73
100, 179
183, 155
189, 205
283, 137
1, 30
1, 139
151, 195
261, 86
291, 50
230, 146
251, 1
126, 128
156, 39
198, 233
233, 240
93, 55
223, 193
153, 83
188, 283
28, 86
162, 121
290, 291
33, 125
26, 254
152, 173
106, 134
61, 237
49, 198
91, 25
146, 200
251, 161
291, 61
211, 18
212, 56
133, 275
107, 29
159, 146
216, 110
15, 109
285, 129
164, 121
268, 132
295, 3
