Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 59954 connected to 10.0.0.4 port 5001
[  8] 119.00-120.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 120.00-121.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 121.00-122.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 122.00-123.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 123.00-124.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 124.00-125.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 125.00-126.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 126.00-127.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 127.00-128.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 128.00-129.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 129.00-130.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 130.00-131.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 131.00-132.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 132.00-133.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 133.00-134.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 134.00-135.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 135.00-136.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 136.00-137.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 137.00-138.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 138.00-139.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 139.00-140.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 140.00-141.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 141.00-142.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 142.00-143.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 143.00-144.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 144.00-145.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 145.00-146.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 146.00-147.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 147.00-148.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 148.00-149.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 149.00-150.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 150.00-151.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 151.00-152.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 152.00-153.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 153.00-154.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 154.00-155.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 155.00-156.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 156.00-157.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 157.00-158.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 158.00-159.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 159.00-160.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 160.00-161.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 161.00-162.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 162.00-163.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 163.00-164.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 164.00-165.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 165.00-166.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 166.00-167.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 167.00-168.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 168.00-169.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 169.00-170.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 170.00-171.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 171.00-172.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 172.00-173.00 sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  8] 173.00-174.00 sec  1.25 MBytes  10.5 Mbits/sec    0    211 KBytes       
[  8] 174.00-175.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 175.00-176.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 176.00-177.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 177.00-178.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 178.00-179.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 179.00-180.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 180.00-181.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 181.00-182.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 182.00-183.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 183.00-184.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 184.00-185.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 185.00-186.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 186.00-187.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 187.00-188.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 188.00-189.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 189.00-190.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 190.00-191.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 191.00-192.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 192.00-193.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 193.00-194.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 194.00-195.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 195.00-196.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 196.00-197.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 197.00-198.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 198.00-199.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 199.00-200.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 200.00-201.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 201.00-202.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 202.00-203.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 203.00-204.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 204.00-205.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 205.00-206.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 206.00-207.00 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  8] 207.00-208.00 sec  1.25 MBytes  10.5 Mbits/sec    0    238 KBytes       
[  8] 208.00-209.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 209.00-210.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 210.00-211.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 211.00-212.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 212.00-213.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 213.00-214.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 214.00-215.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 215.00-216.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 216.00-217.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 217.00-218.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 218.00-219.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 219.00-220.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 220.00-221.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 221.00-222.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 222.00-223.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 223.00-224.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 224.00-225.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 225.00-226.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 226.00-227.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 227.00-228.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 228.00-229.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 229.00-230.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 230.00-231.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 231.00-232.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 232.00-233.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 233.00-234.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 234.00-235.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 235.00-236.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 236.00-237.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 237.00-238.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 238.00-239.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 239.00-240.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 240.00-241.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 241.00-242.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 242.00-243.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 243.00-244.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 244.00-245.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 245.00-246.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 246.00-247.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 247.00-248.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 248.00-249.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 249.00-250.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 250.00-251.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 251.00-252.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 252.00-253.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 253.00-254.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 254.00-255.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 255.00-256.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 256.00-257.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 257.00-258.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 258.00-259.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 259.00-260.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 260.00-261.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 261.00-262.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 262.00-263.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 263.00-264.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 264.00-265.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 265.00-266.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 266.00-267.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 267.00-268.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 268.00-269.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 269.00-270.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 270.00-271.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 271.00-272.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 272.00-273.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 273.00-274.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 274.00-275.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 275.00-276.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 276.00-277.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 277.00-278.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 278.00-279.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 279.00-280.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 280.00-281.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 281.00-282.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 282.00-283.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 283.00-284.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 284.00-285.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 285.00-286.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 286.00-287.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 287.00-288.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 288.00-289.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 289.00-290.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 290.00-291.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 291.00-292.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 292.00-293.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 293.00-294.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 294.00-295.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 295.00-296.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 296.00-297.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 297.00-298.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 298.00-299.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
[  8] 299.00-300.00 sec  1.25 MBytes  10.5 Mbits/sec    0    368 KBytes       
[  8] 300.00-301.00 sec  0.00 Bytes  0.00 bits/sec    0    368 KBytes       
