39, 67
131, 139
116, 98
66, 208
107, 180
55, 205
148, 180
213, 207
66, 8
84, 211
17, 28
157, 7
148, 126
166, 54
61, 59
59, 104
15, 16
73, 16
10, 66
81, 153
121, 140
57, 130
123, 159
167, 151
110, 200
57, 183
183, 100
205, 194
157, 23
120, 211
206, 81
84, 129
169, 113
29, 29
216, 57
131, 74
208, 76
13, 163
30, 90
200, 86
171, 69
131, 201
155, 133
155, 15
197, 137
63, 97
112, 6
204, 106
96, 5
140, 39
153, 19
171, 10
181, 140
160, 209
77, 48
196, 145
34, 204
143, 7
126, 11
51, 71
166, 28
50, 208
11, 218
105, 216
199, 196
203, 139
21, 196
45, 102
129, 91
125, 217
105, 105
106, 14
173, 10
173, 140
182, 81
173, 205
4, 29
39, 51
210, 120
165, 44
206, 166
145, 194
172, 50
61, 21
79, 171
93, 131
57, 118
44, 129
219, 41
186, 179
129, 59
113, 219
146, 49
142, 159
86, 53
155, 196
114, 30
162, 22
141, 111
194, 162
153, 157
206, 164
62, 165
189, 143
100, 197
80, 22
10, 73
78, 142
111, 93
40, 94
180, 6
51, 18
122, 141
106, 182
211, 45
139, 181
68, 67
205, 30
18, 214
188, 173
37, 60
156, 105
79, 128
31, 13
76, 150
141, 71
94, 201
53, 94
146, 92
150, 34
71, 80
117, 212
167, 181
44, 159
98, 174
53, 113
210, 37
160, 20
144, 61
11, 108
118, 42
76, 198
101, 182
181, 169
117, 148
153, 165
63, 86
122, 40
60, 158
43, 89
2, 126
175, 85
7, 192
110, 44
24, 193
56, 169
47, 153
48, 11
206, 110
12, 23
111, 86
6, 203
53, 208
5, 109
38, 68
25, 96
76, 47
7, 161
16, 155
208, 143
200, 98
75, 187
86, 215
12, 17
153, 164
91, 158
140, 130
117, 96
34, 122
94, 133
166, 179
44, 74
144, 89
159, 119
194, 175
202, 137
143, 202
46, 169
45, 24
141, 4
40, 173
158, 51
199, 130
103, 131
149, 125
141, 81
199, 177
162, 211
171, 135
28, 30
118, 140
83, 37
125, 219
181, 72
132, 179
214, 53
167, 218
66, 171
56, 56
214, 39
199, 194
203, 48
113, 123
128, 63
11, 2
52, 158
54, 55
151, 0
126, 85
170, 106
152, 59
108, 188
8, 210
179, 178
5, 83
28, 146
66, 183
195, 38
71, 93
106, 215
47, 153
24, 181
46, 118
45, 103
69, 107
126, 148
151, 83
31, 150
47, 58
79, 35
186, 123
89, 186
57, 72
185, 149
117, 118
46, 3
38, 105
126, 144
148, 156
151, 141
61, 129
93, 204
186, 34
203, 171
194, 196
46, 201
173, 55
196, 118
161, 76
54, 110
75, 141
17, 19
187, 34
119, 207
98, 198
155, 126
81, 148
188, 213
14, 217
219, 69
68, 92
184, 105
35, 38
98, 179
133, 142
103, 175
157, 43
156, 23
52, 188
23, 114
152, 6
138, 78
139, 127
25, 125
81, 76
112, 5
90, 35
22, 133
191, 16
0, 39
119, 65
40, 43
146, 60
92, 45
184, 202
174, 195
187, 168
31, 37
146, 31
158, 7
28, 78
88, 32
20, 139
111, 160
125, 167
42, 50
89, 152
81, 206
179, 94
49, 20
51, 149
37, 21
45, 61
138, 214
62, 202
61, 173
156, 188
48, 12
200, 191
31, 189
47, 144
79, 183
203, 199
205, 51
151, 4
183, 82
100, 185
187, 155
13, 80
209, 68
60, 74
115, 126
196, 47
113, 135
108, 10
200, 209
77, 48
211, 46
87, 167
34, 4
12, 26
115, 145
197, 132
23, 123
159, 56
83, 63
145, 215
137, 159
74, 22
106, 175
214, 156
154, 119
205, 77
165, 57
133, 138
48, 73
180, 200
192, 33
30, 161
105, 162
158, 35
149, 79
109, 136
189, 166
195, 129
104, 82
183, 160
118, 163
119, 160
186, 12
108, 11
103, 116
15, 81
4, 87
160, 100
174, 197
83, 181
72, 119
161, 28
204, 212
96, 52
56, 62
192, 46
142, 115
162, 22
53, 45
39, 155
119, 55
165, 109
161, 201
59, 121
165, 147
30, 197
68, 84
145, 91
114, 58
115, 68
72, 174
201, 125
28, 183
202, 43
170, 193
24, 3
8, 131
42, 214
38, 158
163, 166
110, 23
92, 98
122, 55
7, 75
150, 117
20, 161
159, 65
204, 33
193, 56
87, 10
5, 136
149, 69
94, 117
93, 31
154, 137
58, 45
135, 117
6, 187
212, 88
86, 192
171, 145
4, 111
197, 98
29, 111
89, 150
134, 38
122, 186
210, 165
18, 54
213, 192
129, 127
51, 87
59, 57
108, 149
177, 92
5, 110
52, 206
7, 90
217, 77
21, 41
129, 109
123, 193
145, 115
105, 170
209, 113
156, 4
219, 62
80, 48
86, 47
169, 17
174, 162
137, 171
34, 44
123, 157
113, 112
43, 94
208, 62
9, 24
175, 92
52, 91
