109, 28
110, 122
90, 113
123, 15
128, 81
86, 111
4, 113
96, 55
133, 135
103, 6
5, 2
1, 35
50, 19
129, 139
129, 66
136, 3
62, 96
73, 116
61, 135
100, 136
59, 18
56, 115
3, 32
118, 95
90, 136
85, 47
25, 10
76, 81
104, 26
16, 58
59, 15
127, 109
9, 138
75, 35
88, 66
5, 21
130, 103
23, 25
19, 75
108, 62
32, 133
54, 121
130, 17
17, 7
92, 23
50, 60
122, 29
131, 47
61, 5
129, 80
16, 128
49, 86
102, 68
46, 132
79, 17
67, 44
83, 46
12, 27
81, 7
8, 11
95, 129
88, 92
89, 40
118, 60
9, 116
127, 82
41, 61
21, 0
31, 126
11, 31
3, 48
53, 40
89, 133
76, 136
93, 37
102, 91
33, 20
137, 2
89, 91
115, 18
55, 61
12, 75
35, 19
0, 83
64, 49
121, 8
59, 48
139, 16
89, 106
59, 56
29, 68
24, 9
133, 123
59, 79
30, 59
119, 84
88, 49
74, 2
95, 70
15, 90
137, 74
7, 81
126, 95
124, 0
81, 9
40, 93
51, 30
55, 11
95, 28
134, 76
74, 20
135, 88
19, 139
45, 34
2, 28
22, 107
10, 102
74, 32
46, 89
139, 118
57, 110
74, 44
27, 20
65, 80
37, 103
24, 10
117, 101
8, 41
79, 132
24, 45
40, 131
25, 35
25, 2
98, 58
124, 48
101, 19
124, 12
118, 98
100, 70
108, 57
69, 32
100, 108
46, 24
50, 119
9, 67
120, 87
1, 89
45, 57
23, 76
15, 133
58, 58
95, 127
46, 139
90, 63
3, 77
56, 95
124, 73
133, 9
81, 55
132, 115
98, 51
95, 107
41, 120
34, 42
3, 126
99, 105
11, 72
62, 92
119, 108
14, 55
17, 40
84, 14
20, 117
37, 94
74, 14
5, 57
64, 33
64, 122
80, 124
66, 54
14, 63
28, 50
43, 118
88, 86
127, 74
110, 34
78, 128
32, 67
64, 71
35, 42
114, 62
20, 53
40, 10
99, 127
87, 102
98, 36
33, 76
7, 95
98, 27
95, 4
62, 70
90, 39
58, 128
24, 117
42, 68
55, 118
96, 96
42, 104
28, 37
45, 129
42, 59
67, 29
79, 59
121, 87
11, 45
118, 50
73, 48
51, 18
73, 116
84, 26
86, 101
40, 94
108, 3
138, 34
86, 74
139, 7
94, 90
2, 103
49, 17
102, 129
88, 5
20, 99
93, 24
123, 49
11, 79
115, 53
17, 133
79, 94
135, 55
133, 21
30, 45
99, 117
84, 13
129, 9
139, 79
126, 50
72, 108
63, 86
10, 132
74, 118
11, 16
10, 23
47, 11
61, 37
92, 120
18, 65
78, 74
34, 119
91, 78
37, 56
26, 23
89, 1
46, 28
49, 14
117, 58
96, 8
67, 133
24, 3
71, 31
35, 71
12, 47
17, 29
66, 12
88, 88
104, 132
137, 54
47, 130
72, 54
138, 114
136, 33
128, 89
60, 125
26, 83
65, 32
85, 80
6, 134
0, 102
136, 120
113, 110
128, 122
107, 130
20, 112
91, 22
89, 61
121, 30
108, 3
137, 72
116, 6
90, 136
31, 100
57, 121
126, 97
107, 135
10, 124
80, 16
112, 67
127, 27
130, 75
54, 31
70, 90
98, 85
55, 76
79, 32
17, 27
54, 47
67, 115
27, 50
122, 80
96, 16
19, 98
64, 30
129, 127
25, 101
35, 1
64, 89
70, 100
136, 110
50, 55
79, 4
78, 34
119, 98
108, 51
84, 87
113, 17
