113, 27
37, 31
25, 30
113, 43
120, 56
43, 14
137, 17
155, 87
51, 145
10, 75
17, 158
14, 43
114, 131
50, 4
78, 2
151, 13
34, 79
62, 148
63, 58
65, 66
127, 4
73, 25
37, 56
93, 54
144, 119
5, 24
88, 25
152, 137
15, 86
89, 26
118, 136
66, 14
66, 113
26, 9
75, 139
46, 98
64, 91
104, 123
47, 74
29, 1
28, 149
154, 125
155, 138
118, 118
14, 91
71, 155
74, 85
26, 64
145, 73
25, 60
112, 152
113, 84
54, 10
37, 2
24, 47
47, 51
75, 53
155, 7
46, 12
28, 136
13, 13
65, 9
107, 125
100, 3
12, 22
121, 49
36, 4
94, 18
93, 65
115, 53
77, 113
88, 25
9, 36
159, 85
138, 118
150, 94
130, 64
134, 14
2, 84
3, 66
18, 98
100, 25
105, 72
36, 6
11, 23
8, 100
72, 7
73, 68
98, 120
140, 143
144, 75
95, 117
157, 31
7, 30
29, 4
97, 93
123, 42
131, 56
91, 14
28, 152
87, 82
126, 95
9, 142
112, 96
90, 150
124, 137
53, 83
88, 9
96, 77
96, 111
56, 8
146, 102
90, 156
25, 77
66, 63
52, 41
27, 118
136, 12
117, 158
5, 69
38, 37
31, 88
39, 126
26, 12
30, 3
0, 70
27, 102
144, 37
4, 95
18, 33
147, 8
40, 140
75, 113
86, 129
111, 156
23, 116
81, 92
41, 8
57, 75
70, 113
60, 29
64, 106
41, 65
62, 83
64, 33
2, 90
102, 70
145, 94
83, 29
55, 62
99, 125
89, 19
22, 129
156, 5
110, 76
70, 90
21, 93
67, 37
156, 55
11, 40
0, 28
63, 159
57, 94
31, 148
94, 42
130, 144
57, 31
80, 153
17, 0
22, 17
93, 95
116, 151
87, 109
125, 111
106, 64
5, 144
83, 42
18, 138
59, 16
42, 64
96, 71
24, 57
8, 152
42, 158
83, 121
158, 81
100, 88
156, 20
138, 145
24, 64
14, 124
94, 6
139, 146
119, 30
86, 60
73, 32
56, 66
43, 84
43, 18
109, 79
157, 44
84, 147
76, 78
48, 73
15, 57
87, 112
90, 28
129, 133
2, 128
109, 27
158, 62
77, 36
3, 155
110, 141
52, 21
47, 121
6, 143
83, 54
126, 25
143, 134
52, 67
134, 59
69, 57
77, 16
74, 62
158, 135
145, 110
62, 24
7, 91
91, 87
57, 46
44, 104
84, 26
41, 123
136, 50
118, 52
114, 37
103, 114
77, 102
50, 68
95, 94
4, 36
21, 52
134, 131
24, 119
76, 154
24, 52
76, 63
86, 57
1, 29
66, 13
3, 64
30, 37
106, 57
33, 124
55, 66
20, 50
131, 24
134, 152
103, 74
54, 97
17, 144
48, 114
158, 51
115, 148
54, 108
88, 50
67, 55
28, 48
91, 89
3, 42
40, 74
104, 122
102, 82
108, 81
77, 86
125, 16
79, 138
20, 134
27, 87
135, 157
118, 151
90, 93
100, 127
24, 117
146, 94
138, 83
81, 101
35, 32
124, 68
36, 125
72, 23
43, 111
131, 122
94, 77
71, 52
64, 55
88, 93
49, 26
34, 107
108, 60
