68, 100
54, 95
22, 41
116, 28
5, 9
76, 73
110, 5
34, 91
64, 83
27, 55
53, 113
26, 5
45, 71
87, 85
22, 108
41, 100
47, 64
72, 49
97, 1
75, 99
80, 96
91, 70
4, 75
12, 72
21, 87
73, 31
85, 109
23, 7
12, 104
42, 23
24, 3
19, 14
68, 46
87, 42
91, 27
6, 57
34, 89
17, 20
44, 70
42, 14
102, 77
69, 25
70, 63
4, 88
95, 81
102, 43
92, 62
111, 83
49, 14
59, 17
26, 35
10, 104
97, 77
32, 68
2, 80
8, 25
20, 4
71, 4
25, 71
86, 63
0, 20
102, 44
71, 116
56, 63
35, 44
4, 111
107, 67
61, 117
98, 48
30, 80
67, 54
26, 52
119, 85
80, 45
100, 81
84, 94
31, 24
90, 55
65, 90
66, 114
101, 68
23, 98
6, 14
98, 85
119, 110
68, 72
48, 69
65, 116
96, 79
66, 95
95, 56
49, 29
36, 23
117, 94
92, 19
62, 46
40, 39
54, 72
59, 54
7, 68
83, 21
79, 76
85, 98
31, 108
26, 65
75, 68
100, 118
20, 52
91, 26
52, 46
77, 103
115, 3
17, 68
34, 108
11, 56
81, 110
110, 42
95, 3
113, 87
91, 27
70, 102
85, 61
27, 4
105, 73
6, 45
15, 53
100, 8
111, 24
58, 65
31, 101
99, 14
22, 0
118, 102
5, 16
55, 101
86, 36
52, 44
79, 48
68, 36
27, 115
65, 31
7, 35
68, 87
30, 9
79, 56
18, 104
87, 49
85, 10
37, 110
118, 13
4, 111
21, 113
64, 23
94, 113
117, 82
35, 31
14, 32
23, 61
9, 103
17, 8
88, 109
112, 110
56, 72
57, 75
39, 97
117, 36
2, 104
62, 34
99, 39
39, 56
45, 15
43, 24
13, 106
63, 32
81, 66
81, 45
65, 69
9, 58
47, 1
28, 86
43, 96
105, 57
46, 99
17, 87
103, 20
39, 46
100, 68
12, 81
8, 80
68, 71
4, 31
33, 85
46, 12
28, 7
82, 43
87, 23
30, 33
34, 109
6, 5
100, 67
82, 27
109, 17
110, 34
77, 48
110, 57
20, 85
108, 13
88, 28
13, 57
110, 32
75, 76
92, 104
103, 80
94, 15
114, 10
112, 35
77, 73
28, 92
5, 43
59, 118
91, 6
29, 109
46, 72
113, 42
77, 17
25, 103
73, 75
49, 119
36, 107
119, 86
19, 37
10, 19
23, 16
18, 77
22, 77
110, 13
91, 70
83, 111
78, 92
45, 109
0, 113
110, 98
89, 117
108, 24
60, 21
94, 118
67, 23
97, 117
65, 112
6, 95
45, 57
35, 26
92, 111
28, 68
91, 66
13, 32
2, 5
10, 94
3, 26
87, 81
44, 22
47, 81
23, 64
13, 54
100, 28
114, 2
105, 106
43, 65
57, 108
16, 94
82, 55
88, 102
23, 97
56, 91
112, 49
67, 97
65, 60
8, 28
24, 109
92, 26
86, 26
75, 30
68, 63
95, 8
49, 47
65, 109
39, 82
104, 6
64, 97
115, 7
33, 54
61, 104
9, 49
80, 91
117, 110
39, 101
66, 70
22, 42
31, 113
73, 1
13, 79
109, 34
12, 65
98, 4
13, 18
94, 18
2, 107
29, 42
31, 95
81, 59
62, 110
43, 90
57, 110
0, 31
15, 58
92, 12
58, 24
85, 100
94, 50
70, 0
25, 15
96, 43
7, 84
5, 45
45, 29
50, 10
79, 3
6, 49
67, 91
118, 13
50, 99
76, 92
78, 92
86, 94
83, 52
46, 51
14, 48
25, 102
81, 83
101, 77
25, 84
52, 6
30, 119
30, 54
27, 70
78, 35
9, 118
47, 88
98, 21
12, 116
116, 94
88, 37
71, 6
90, 95
103, 95
32, 64
81, 49
3, 48
9, 99
103, 83
108, 56
73, 27
17, 48
85, 31
54, 5
8, 119
25, 111
17, 88
111, 39
113, 99
92, 21
51, 114
103, 24
116, 70
95, 75
25, 90
102, 67
110, 29
94, 33
54, 75
36, 40
6, 42
57, 96
4, 119
90, 88
115, 111
89, 102
50, 6
107, 57
100, 20
69, 113
60, 114
92, 9
57, 2
49, 40
69, 31
42, 4
83, 90
42, 7
67, 26
76, 33
46, 107
20, 34
69, 1
87, 92
109, 91
24, 22
85, 38
40, 61
101, 117
117, 30
90, 22
23, 29
118, 14
70, 102
89, 4
19, 94
1, 3
6, 75
43, 22
63, 55
36, 6
10, 40
20, 18
94, 42
32, 91
99, 85
43, 96
65, 117
111, 43
7, 25
96, 7
24, 54
87, 9
16, 58
95, 100
29, 47
103, 40
15, 101
31, 61
63, 70
68, 76
51, 63
79, 42
80, 12
21, 13
69, 82
83, 53
52, 73
28, 80
76, 30
77, 47
57, 30
25, 25
37, 52
102, 50
83, 23
58, 19
91, 98
108, 62
53, 78
70, 15
31, 56
108, 8
96, 47
43, 57
106, 51
14, 75
61, 65
42, 4
84, 33
49, 13
114, 13
51, 65
116, 28
109, 34
37, 32
51, 6
77, 91
63, 79
57, 45
48, 14
107, 11
75, 58
0, 78
71, 113
57, 5
45, 36
5, 36
48, 67
0, 88
104, 8
104, 24
72, 47
54, 41
14, 63
111, 62
47, 105
49, 25
26, 91
79, 69
58, 112
23, 75
14, 86
72, 89
109, 69
70, 100
37, 103
32, 88
22, 34
58, 95
29, 22
22, 32
78, 87
32, 48
86, 83
35, 68
3, 51
72, 114
54, 85
80, 94
32, 65
85, 64
56, 71
106, 20
34, 62
77, 86
20, 39
13, 81
94, 10
75, 38
63, 67
75, 0
95, 110
4, 5
4, 59
26, 34
21, 77
71, 41
61, 117
58, 8
55, 104
12, 43
48, 12
40, 116
113, 60
49, 14
38, 79
73, 52
63, 71
17, 100
118, 36
33, 11
7, 117
48, 117
45, 77
99, 30
55, 40
53, 105
1, 18
53, 105
52, 95
16, 89
113, 98
104, 49
40, 87
24, 54
88, 97
83, 115
3, 66
33, 6
26, 40
101, 97
38, 82
15, 72
45, 3
43, 116
117, 20
97, 80
7, 83
14, 47
54, 67
109, 101
38, 45
80, 17
14, 12
41, 102
103, 60
117, 23
9, 33
24, 22
81, 65
44, 71
31, 103
40, 52
20, 113
42, 26
101, 109
56, 38
38, 43
55, 85
3, 33
1, 0
48, 118
11, 7
42, 0
8, 80
34, 9
34, 83
101, 87
102, 51
18, 69
47, 58
97, 45
42, 43
52, 17
1, 53
80, 115
111, 78
116, 34
52, 67
88, 37
67, 108
77, 22
14, 53
104, 86
48, 54
102, 59
113, 81
21, 61
111, 52
109, 38
72, 25
28, 111
75, 79
40, 92
64, 9
95, 103
104, 39
60, 21
115, 0
117, 46
97, 78
5, 25
62, 77
44, 39
54, 79
56, 35
26, 55
34, 115
81, 17
36, 2
8, 64
61, 50
33, 100
109, 37
36, 26
67, 40
41, 49
41, 112
113, 44
116, 28
33, 31
71, 17
0, 16
64, 25
80, 116
70, 60
3, 92
55, 73
72, 41
67, 45
82, 23
5, 76
104, 58
24, 101
35, 67
99, 4
18, 103
40, 12
98, 80
113, 57
60, 20
39, 2
119, 92
114, 81
