96, 129, 98, 37, 13, 173, 177, 147, 53, 24, 25, 156
128, 144, 130, 132, 73, 96, 16, 177, 85, 182, 137, 88
97, 164, 135, 78, 111, 176, 114, 179, 149, 26, 155, 125
161, 74, 133, 10, 107, 109, 51, 52, 181, 20, 90, 26
128, 161, 34, 103, 104, 55, 78, 136, 174, 40, 155, 31
99, 101, 166, 136, 139, 143, 19, 52, 185, 154, 15, 124
131, 39, 139, 18, 46, 16, 114, 85, 182, 153, 60, 62
137, 78, 157, 83, 180, 181, 150, 59, 21, 125, 190, 191
48, 199, 136, 106, 75, 79, 144, 168, 18, 57, 188, 31
96, 129, 182, 104, 171, 146, 176, 81, 50, 150, 119, 58
3, 199, 41, 14, 47, 80, 49, 91, 20, 24, 187, 92
67, 73, 143, 15, 49, 114, 147, 20, 150, 23, 79, 60
161, 162, 163, 164, 169, 81, 82, 116, 87, 58, 29, 95
0, 160, 66, 59, 101, 193, 105, 75, 175, 54, 155, 190
32, 129, 99, 164, 133, 103, 10, 108, 113, 116, 90, 62
64, 192, 5, 38, 11, 84, 122, 119, 58, 59, 92, 186
160, 1, 35, 6, 104, 73, 52, 88, 122, 91, 190, 63
161, 67, 196, 70, 138, 18, 51, 117, 121, 60, 126, 95
96, 194, 6, 113, 8, 137, 17, 147, 181, 40, 155, 124
192, 64, 5, 39, 172, 61, 54, 119, 89, 63, 189, 165
3, 196, 38, 41, 10, 11, 163, 186, 59, 74, 62, 63
96, 65, 33, 193, 73, 170, 7, 176, 145, 115, 156, 190
32, 133, 60, 41, 140, 77, 124, 117, 73, 120, 26, 188
97, 164, 165, 198, 39, 73, 11, 173, 78, 109, 24, 94
0, 34, 72, 105, 10, 173, 40, 178, 149, 23, 26, 94
0, 97, 33, 198, 65, 72, 64, 76, 179, 54, 152, 92
128, 65, 2, 195, 39, 107, 110, 48, 3, 22, 24, 63
98, 99, 37, 49, 42, 140, 125, 152, 50, 179, 184, 61
97, 67, 68, 193, 168, 173, 51, 84, 184, 148, 90, 187
138, 12, 45, 77, 145, 50, 147, 117, 118, 55, 109, 158
101, 71, 139, 172, 111, 80, 83, 180, 53, 90, 175, 94
196, 101, 8, 140, 89, 136, 86, 87, 4, 59, 124, 159
192, 38, 72, 169, 14, 84, 53, 22, 185, 93, 158, 159
97, 66, 68, 106, 107, 46, 82, 148, 21, 151, 25, 122
67, 68, 101, 156, 76, 79, 124, 24, 4, 187, 188, 69
36, 70, 169, 44, 16, 152, 52, 182, 184, 153, 158, 95
97, 35, 198, 169, 140, 45, 110, 145, 183, 123, 189, 95
0, 27, 70, 73, 108, 78, 175, 48, 113, 174, 123, 62
